고유번호,업소명,대분류,중분류,개업일,상태
515,하트,경기도,양평군,20171212,영업/정상
516,7080라이브나도스타,부산,기장군,20171212,영업/정상
517,부엉이,부산,해운대구,20171212,영업/정상
518,짝,인천,남동구,20171212,영업/정상
519,제이제이(JJ)노래바,경기도,부천시,20171212,영업/정상
520,더블유소주노래타운,서울,강서구,20171211,영업/정상
521,소문 노래주점,서울,강서구,20171211,영업/정상
522,에이스노래빠,서울,강서구,20171211,영업/정상
523,자전거,부산,해운대구,20171211,영업/정상
524,백두산노래방,경남,양산시,20171211,영업/정상
525,아쿠아노래방,경남,양산시,20171211,영업/정상
526,꽃남노래방,경남,양산시,20171211,영업/정상
527,서비스노래방,경남,양산시,20171211,영업/정상
528,야구장 노래광장,경기도,화성시,20171208,영업/정상
529,놀자 노래클럽,경기도,화성시,20171208,영업/정상
530,물조은노래방,부산,북구,20171208,영업/정상
531,빠리3050,충남,아산시,20171208,영업/정상
532,현동노래방,경남,창원시,20171208,영업/정상
533,신세계노래주점,경남,김해시,20171208,영업/정상
534,아이오유(IOU),서울,마포구,20171208,영업/정상
535,골든바,전남,여수시,20171208,영업/정상
536,술마시는 강남노래타운,전남,순천시,20171207,영업/정상
537,황하,전남,순천시,20171207,영업/정상
538,케이팝,경북,포항시,20171207,영업/정상
539,해적소주호프노래주점,울산,동구,20171207,영업/정상
540,썸가요장,경기도,남양주시,20171206,영업/정상
541,올레,경남,김해시,20171206,영업/정상
542,리스너,전남,여수시,20171206,영업/정상
543,강남라이브클럽,경기도,양평군,20171205,영업/정상
544,라이브뮤직바 필,충북,음성군,20171205,영업/정상
545,나폴리비지니스가요주점,경북,상주시,20171205,영업/정상
546,비밀 노래클럽,충남,아산시,20171204,영업/정상
547,보물섬,전남,여수시,20171204,영업/정상
548,고구려,경북,포항시,20171201,영업/정상
549,도도노래홀,광주광역시,광산구,20171201,영업/정상
550,애플,전남,광양시,20171130,영업/정상
551,케이원(K-1)유흥노래주점,경남,양산시,20171130,영업/정상
552,금도끼노래빠,경기도,평택시,20171130,영업/정상
553,바이킹,경기도,동두천시,20171130,영업/정상
554,뉴 강남 준코주점,경기도,의정부시,20171129,영업/정상
555,힐링 술마시는 노래장,경기도,가평군,20171129,영업/정상
556,비너스노래클럽,충남,아산시,20171128,영업/정상
557,큐브룸소주방,전남,순천시,20171124,영업/정상
558,앨도라도,대전광역시,유성구,20171124,영업/정상
559,하모니가요주점,충남,서산시,20171124,영업/정상
560,카사,부산,해운대구,20171123,영업/정상
561,모던노타,울산,중구,20171123,영업/정상
562,팝콘,서울,강북구,20171123,영업/정상
563,명품 노래클럽,경기도,화성시,20171122,영업/정상
564,아가씨노래타운주점,인천,남동구,20171122,영업/정상
565,백두산노래주점,경남,김해시,20171121,영업/정상
566,샤넬노래,전북,정읍시,20171121,영업/정상
567,동궁,울산,울주군,20171120,영업/정상
568,카네기 7080,경기도,연천군,20171120,영업/정상
569,신세계클럽,경기도,김포시,20171117,영업/정상
570,비너스노래클럽,경기도,김포시,20171117,영업/정상
571,세븐노래홀,경기도,평택시,20171117,영업/정상
572,헤븐룸소주방,광주광역시,광산구,20171116,영업/정상
573,헤븐음악홀,광주광역시,광산구,20171116,영업/정상
574,센트럴룸소주방,광주광역시,서구,20171115,영업/정상
575,마돈나,경남,밀양시,20171115,영업/정상
576,스타노래타운,강원도,원주시,20171114,영업/정상
577,스펀지,서울,강남구,20171114,영업/정상
578,프리미엄 히든,경남,창원시,20171114,영업/정상
579,노래뱅뱅,전북,정읍시,20171114,영업/정상
580,힐링노래바,경기도,김포시,20171113,영업/정상
581,미소노래짱,경기도,김포시,20171113,영업/정상
582,술마시는달콤노래홀,광주광역시,북구,20171113,영업/정상
583,오쇼카라오케,경남,창원시,20171113,영업/정상
584,비행기 노래광장,경기도,화성시,20171110,영업/정상
585,떳다 노래클럽,경기도,화성시,20171110,영업/정상
586,술먹고노래하는노블리스,경북,영주시,20171109,영업/정상
587,목화노래주점,부산,연제구,20171108,영업/정상
588,벌떼미인클럽,경기도,구리시,20171107,영업/정상
589,태희 유흥주점,부산,해운대구,20171106,영업/정상
590,파라오룸클럽,인천,서구,20171106,영업/정상
591,룰랄라노래클럽주점,인천,남동구,20171106,영업/정상
592,싱글벙글,경남,김해시,20171106,영업/정상
593,루이노래광장,경기도,시흥시,20171102,영업/정상
594,클락 스텐드 클럽,부산,중구,20171031,영업/정상
595,키스,전남,완도군,20171031,영업/정상
596,짝노래광장클럽,경기도,화성시,20171030,영업/정상
597,신나는가요방,제주,서귀포시,20171030,영업/정상
598,별밤지기노래타운,제주,서귀포시,20171030,영업/정상
599,청춘가라오케,경남,창원시,20171030,영업/정상
600,지중해코너주점,경남,김해시,20171030,영업/정상
601,월광노래클럽,경북,영천시,20171030,영업/정상
602,세븐플로어(분당점),경기도,성남시,20171030,영업/정상
603,쟁반노래타운클럽,경기도,화성시,20171027,영업/정상
604,미인노래타운,울산,동구,20171027,영업/정상
605,람바다퓨전노래방,경남,창원시,20171027,영업/정상
606,월가궁,충북,음성군,20171026,영업/정상
607,텐프로,대구,달성군,20171026,영업/정상
608,썸,대구,달성군,20171026,영업/정상
609,꿀단지노래타운,울산,울주군,20171025,영업/정상
610,아방궁,광주광역시,동구,20171025,영업/정상
611,봄,경남,양산시,20171025,영업/정상
612,허심청,경남,밀양시,20171025,영업/정상
613,네이버룸,경북,영주시,20171025,영업/정상
614,발리노래클럽,경북,영천시,20171024,영업/정상
615,호박나이트,전북,군산시,20171024,영업/정상
616,W가요주점,대구,달성군,20171023,영업/정상
617,몸부림노래방,경남,창원시,20171023,영업/정상
618,여자친구노래방,경남,창원시,20171023,영업/정상
619,딜라일라7090,경기도,평택시,20171023,영업/정상
620,고릴라,충북,청주시,20171019,영업/정상
621,싱가폴,경기도,이천시,20171018,영업/정상
622,영영노래주점,부산,부산진구,20171017,영업/정상
623,홍시가라오케,경남,창원시,20171017,영업/정상
624,천사노래클럽,경기도,화성시,20171016,영업/정상
625,아이비노래클럽,경기도,화성시,20171016,영업/정상
626,가현노래클럽,경북,포항시,20171016,영업/정상
627,캄차카,부산,동구,20171016,영업/정상
628,해바라기주점,부산,부산진구,20171016,영업/정상
629,빠리가요방,제주,서귀포시,20171013,영업/정상
630,바닐라가요장,경기도,구리시,20171012,영업/정상
631,비틀즈Ⅰ,경기도,광주시,20171011,영업/정상
632,불새노래방,경남,진주시,20171010,영업/정상
633,썸 노래빠,서울,관악구,20171010,영업/정상
634,골드가요주점,충남,계룡시,20170929,영업/정상
635,초야 유흥주점,전남,강진군,20170928,영업/정상
636,포스편의노래주점,충북,충주시,20170928,영업/정상
637,슈퍼피글(super figl),광주광역시,동구,20170928,영업/정상
638,업타운,광주광역시,동구,20170928,영업/정상
639,뿔라뿔라노래주점,경남,창원시,20170928,영업/정상
640,키스노래클럽,경북,영천시,20170928,영업/정상
641,때려노래클럽,경북,영천시,20170928,영업/정상
642,진달래,전남,여수시,20170928,영업/정상
643,핫탑,경기도,평택시,20170928,영업/정상
644,대왕,충남,천안시,20170927,영업/정상
645,부원노래주점,경남,김해시,20170927,영업/정상
646,153유흥주점,경북,김천시,20170927,영업/정상
647,불후의명곡7080라이브,경기도,화성시,20170926,영업/정상
648,고노래주점,부산,부산진구,20170926,영업/정상
649,알라딘,울산,울주군,20170926,영업/정상
650,미라클,경남,거제시,20170926,영업/정상
651,썸포차주점,경기도,평택시,20170926,영업/정상
652,질러존캠퍼스주점,경기도,평택시,20170926,영업/정상
653,오렌지편의주점,충북,충주시,20170925,영업/정상
654,모란봉가요방,강원도,속초시,20170925,영업/정상
655,놀이터룸,경남,거제시,20170925,영업/정상
656,BMW가요궁,강원도,동해시,20170922,영업/정상
657,아베크 노래마을,경북,경주시,20170922,영업/정상
658,캡틴유흥주점,경북,영덕군,20170922,영업/정상
659,파라오,경기도,성남시,20170922,영업/정상
660,붐노래,경기도,김포시,20170921,영업/정상
661,딱좋아노래빠,경기도,양평군,20170921,영업/정상
662,라스베가스,경기도,양평군,20170921,영업/정상
663,블루,부산,금정구,20170921,영업/정상
664,스캔들노래타운,충북,음성군,20170921,영업/정상
665,희원비즈니스,서울,관악구,20170921,영업/정상
666,황태자,전남,고흥군,20170920,영업/정상
667,쓰리스타 노래클럽,충남,아산시,20170920,영업/정상
668,포텐룸소주방,광주광역시,서구,20170920,영업/정상
669,신세계 노래빠,서울,강서구,20170919,영업/정상
670,24시 노래빵,서울,강서구,20170919,영업/정상
671,노래클럽,서울,강서구,20170919,영업/정상
672,슈퍼맨,인천,남동구,20170919,영업/정상
673,더샾,인천,남동구,20170919,영업/정상
674,한가인,경기도,부천시,20170919,영업/정상
675,베스트,울산,울주군,20170919,영업/정상
676,백악관 노래광장,경기도,화성시,20170918,영업/정상
677,매스 노래타운,인천,부평구,20170918,영업/정상
678,물레방아,부산,동구,20170915,영업/정상
679,고고노래바,경기도,김포시,20170914,영업/정상
680,월드노래짱,경기도,김포시,20170914,영업/정상
681,통키노래,경기도,김포시,20170914,영업/정상
682,부킹나이트클럽,경기도,김포시,20170913,영업/정상
683,황진이가요장,경기도,남양주시,20170912,영업/정상
684,체어맨노래나라,충남,아산시,20170912,영업/정상
685,잼잼 노래장,경기도,하남시,20170912,영업/정상
686,시저유흥주점,경북,칠곡군,20170911,영업/정상
687,락킹,경북,영주시,20170911,영업/정상
688,옥타곤노래클럽,경기도,광명시,20170908,영업/정상
689,타임아웃(TIMEOUT),경남,거제시,20170908,영업/정상
690,황실 가요장,경기도,구리시,20170908,영업/정상
691,코끼리,부산,동래구,20170907,영업/정상
692,리치,서울,중구,20170906,영업/정상
693,수가요주점,경북,구미시,20170906,영업/정상
694,M노래빵,경기도,하남시,20170906,영업/정상
695,폭스텐프로빠,경기도,남양주시,20170904,영업/정상
696,초코렛,대전광역시,유성구,20170901,영업/정상
697,주노노래타운,울산,남구,20170901,영업/정상
698,일기장 노래클럽,전북,완주군,20170901,영업/정상
699,톰과 제리,서울,동대문구,20170831,영업/정상
700,엔젤,경남,통영시,20170831,영업/정상
701,오션,경남,통영시,20170831,영업/정상
702,모아노래주점바,인천,남동구,20170830,영업/정상
703,궁노래클럽,대전광역시,대덕구,20170830,영업/정상
704,비바체노래터,경기도,의정부시,20170830,영업/정상
705,호호노래방,울산,울주군,20170829,영업/정상
706,아싸노래방,울산,울주군,20170829,영업/정상
707,7080라이브아리조나,경기도,화성시,20170828,영업/정상
708,0374유흥주점,강원도,평창군,20170828,영업/정상
709,환타지,경북,경산시,20170828,영업/정상
710,판도라노래짱,서울,강서구,20170825,영업/정상
711,킹스노래클럽,서울,강서구,20170825,영업/정상
712,오예뮤직타운,경남,김해시,20170825,영업/정상
713,Q노래바,경기도,부천시,20170824,영업/정상
714,매니아,충남,천안시,20170824,영업/정상
715,블랙홀,충남,천안시,20170824,영업/정상
716,테마음악홀,광주광역시,광산구,20170824,영업/정상
717,사랑노래방,경남,양산시,20170824,영업/정상
718,앵콜노래밤,인천,미추홀구,20170823,영업/정상
719,키스노래타운,충북,음성군,20170821,영업/정상
720,깡통노래타운,충북,음성군,20170821,영업/정상
721,하루노래타운,강원도,원주시,20170821,영업/정상
722,사하라 퓨전 노래방,경남,창원시,20170821,영업/정상
723,노가리 가라오케,경남,창원시,20170821,영업/정상
724,Y,경남,김해시,20170817,영업/정상
725,브이아이피,경북,안동시,20170816,영업/정상
726,초코렛노래빠,경기도,평택시,20170816,영업/정상
727,심쿵달달술마시는노래방,경남,창원시,20170814,영업/정상
