행정구역별,연도별,연령별,총인구,총인구_남자,총인구_여자,내국인_남자,내국인_여자,총인구_외국인,외국인_남자,외국인_여자,외국인비율
전북 정읍,2015,90~94세,539,130,409,130,408,1,0,1,0.0019
전북 정읍,2015,95~99세,128,14,114,14,114,0,0,0,0
전북 정읍,2015,100세이상,7,0,6,0,6,0,0,0,0
전북 정읍,2015,15세미만,13169,6918,6251,6900,6232,37,18,19,0.0028
전북 정읍,2015,15~64세,70634,37326,33308,35774,32340,2520,1552,968,0.0357
전북 정읍,2015,65세이상,26824,10654,16170,10616,16126,82,38,44,0.0031
전북 정읍,2015,평균연령,46.1,43.7,48.4,44,48.6,-0.5,-0.3,-0.2,-0.0108
전북 정읍,2015,중위연령,47.9,45.6,50.7,46.1,51,-0.8,-0.5,-0.3,-0.0167
전북 남원,2015,합계,80499,39380,41119,38923,40516,1060,457,603,0.0132
전북 남원,2015,0~4세,2811,1462,1349,1457,1344,10,5,5,0.0036
전북 남원,2015,5~9세,3264,1701,1563,1698,1559,7,3,4,0.0021
전북 남원,2015,10~14세,3985,2043,1942,2041,1940,4,2,2,0.001
전북 남원,2015,15~19세,4560,2452,2108,2447,2101,12,5,7,0.0026
전북 남원,2015,20~24세,4029,2342,1687,2276,1595,158,66,92,0.0392
전북 남원,2015,25~29세,3247,1727,1520,1640,1428,179,87,92,0.0551
전북 남원,2015,30~34세,3526,1827,1699,1770,1619,137,57,80,0.0389
전북 남원,2015,35~39세,4424,2167,2257,2115,2197,112,52,60,0.0253
전북 남원,2015,40~44세,5872,3087,2785,3037,2722,113,50,63,0.0192
전북 남원,2015,45~49세,6397,3378,3019,3342,2962,93,36,57,0.0145
전북 남원,2015,50~54세,6354,3361,2993,3330,2931,93,31,62,0.0146
전북 남원,2015,55~59세,6605,3295,3310,3267,3270,68,28,40,0.0103
전북 남원,2015,60~64세,5487,2737,2750,2720,2730,37,17,20,0.0067
전북 남원,2015,65~69세,5271,2464,2807,2455,2796,20,9,11,0.0038
전북 남원,2015,70~74세,4892,1955,2937,1952,2935,5,3,2,0.001
전북 남원,2015,75~79세,4504,1746,2758,1745,2755,4,1,3,0.0009
전북 남원,2015,80~84세,3224,1051,2173,1050,2172,2,1,1,0.0006
전북 남원,2015,85세이상,2047,585,1462,581,1460,6,4,2,0.0029
전북 남원,2015,85~89세,1468,439,1029,437,1027,4,2,2,0.0027
전북 남원,2015,90~94세,464,129,335,127,335,2,2,0,0.0043
전북 남원,2015,95~99세,106,17,89,17,89,0,0,0,0
전북 남원,2015,100세이상,9,0,9,0,9,0,0,0,0
전북 남원,2015,15세미만,10060,5206,4854,5196,4843,21,10,11,0.0021
전북 남원,2015,15~64세,50501,26373,24128,25944,23555,1002,429,573,0.0198
전북 남원,2015,65세이상,19938,7801,12137,7783,12118,37,18,19,0.0019
전북 남원,2015,평균연령,46.4,44.1,48.7,44.2,48.9,-0.3,-0.1,-0.2,-0.0065
전북 남원,2015,중위연령,48.5,46.3,51.1,46.4,51.5,-0.5,-0.1,-0.4,-0.0103
전북 김제,2015,합계,84269,41856,42413,40446,41690,2133,1410,723,0.0253
전북 김제,2015,0~4세,2685,1367,1318,1364,1314,7,3,4,0.0026
전북 김제,2015,5~9세,2796,1457,1339,1452,1334,10,5,5,0.0036
전북 김제,2015,10~14세,3199,1650,1549,1643,1548,8,7,1,0.0025
전북 김제,2015,15~19세,3947,2123,1824,2109,1817,21,14,7,0.0053
전북 김제,2015,20~24세,4307,2532,1775,2325,1651,331,207,124,0.0769
전북 김제,2015,25~29세,3935,2235,1700,1892,1535,508,343,165,0.1291
전북 김제,2015,30~34세,4003,2285,1718,1984,1621,398,301,97,0.0994
전북 김제,2015,35~39세,4360,2432,1928,2236,1867,257,196,61,0.0589
전북 김제,2015,40~44세,5239,2979,2260,2855,2205,179,124,55,0.0342
전북 김제,2015,45~49세,5762,3220,2542,3160,2484,118,60,58,0.0205
전북 김제,2015,50~54세,6586,3453,3133,3398,3073,115,55,60,0.0175
전북 김제,2015,55~59세,7450,3742,3708,3696,3667,87,46,41,0.0117
전북 김제,2015,60~64세,6281,3074,3207,3049,3175,57,25,32,0.0091
전북 김제,2015,65~69세,6016,2845,3171,2827,3163,26,18,8,0.0043
전북 김제,2015,70~74세,5807,2475,3332,2470,3331,6,5,1,0.001
전북 김제,2015,75~79세,5357,1995,3362,1995,3360,2,0,2,0.0004
전북 김제,2015,80~84세,3969,1312,2657,1311,2657,1,1,0,0.0003
전북 김제,2015,85세이상,2570,680,1890,680,1888,2,0,2,0.0008
전북 김제,2015,85~89세,1920,537,1383,537,1382,1,0,1,0.0005
전북 김제,2015,90~94세,544,128,416,128,416,0,0,0,0
전북 김제,2015,95~99세,93,15,78,15,77,1,0,1,0.0108
전북 김제,2015,100세이상,13,0,13,0,13,0,0,0,0
전북 김제,2015,15세미만,8680,4474,4206,4459,4196,25,15,10,0.0029
전북 김제,2015,15~64세,51870,28075,23795,26704,23095,2071,1371,700,0.0399
전북 김제,2015,65세이상,23719,9307,14412,9283,14399,37,24,13,0.0016
전북 김제,2015,평균연령,48.6,45.8,51.3,46.2,51.6,-0.7,-0.4,-0.3,-0.0144
전북 김제,2015,중위연령,51.6,47.9,55.1,48.7,55.5,-1.2,-0.8,-0.4,-0.0233
전라남도,2015,합계,1799044,900967,898077,879860,884573,34611,21107,13504,0.0192
전라남도,2015,0~4세,77187,39185,38002,39080,37889,218,105,113,0.0028
전라남도,2015,5~9세,75143,38749,36394,38671,36309,163,78,85,0.0022
전라남도,2015,10~14세,84937,44324,40613,44270,40568,99,54,45,0.0012
전라남도,2015,15~19세,111028,58971,52057,58786,51844,398,185,213,0.0036
전라남도,2015,20~24세,99301,57132,42169,53959,40027,5315,3173,2142,0.0535
전라남도,2015,25~29세,83731,45144,38587,40163,35764,7804,4981,2823,0.0932
전라남도,2015,30~34세,103927,55536,48391,51591,46571,5765,3945,1820,0.0555
전라남도,2015,35~39세,113927,60234,53693,57649,52543,3735,2585,1150,0.0328
전라남도,2015,40~44세,133103,71313,61790,69252,60730,3121,2061,1060,0.0234
전라남도,2015,45~49세,144423,77553,66870,76170,65595,2658,1383,1275,0.0184
전라남도,2015,50~54세,145762,76357,69405,75333,68188,2241,1024,1217,0.0154
전라남도,2015,55~59세,143786,73280,70506,72521,69710,1555,759,796,0.0108
전라남도,2015,60~64세,110438,54732,55706,54293,55272,873,439,434,0.0079
전라남도,2015,65~69세,101161,48651,52510,48459,52341,361,192,169,0.0036
전라남도,2015,70~74세,97183,41608,55575,41542,55492,149,66,83,0.0015
전라남도,2015,75~79세,85207,32656,52551,32609,52511,87,47,40,0.001
전라남도,2015,80~84세,53922,17039,36883,17023,36866,33,16,17,0.0006
전라남도,2015,85세이상,34878,8503,26375,8489,26353,36,14,22,0.001
전라남도,2015,85~89세,25324,6540,18784,6532,18772,20,8,12,0.0008
전라남도,2015,90~94세,7776,1702,6074,1700,6067,9,2,7,0.0012
전라남도,2015,95~99세,1568,238,1330,235,1327,6,3,3,0.0038
전라남도,2015,100세이상,210,23,187,22,187,1,1,0,0.0048
전라남도,2015,15세미만,237267,122258,115009,122021,114766,480,237,243,0.002
전라남도,2015,15~64세,1189426,630252,559174,609717,546244,33465,20535,12930,0.0281
전라남도,2015,65세이상,372351,148457,223894,148122,223563,666,335,331,0.0018
전라남도,2015,평균연령,44.1,42.1,46.1,42.2,46.2,-0.2,-0.1,-0.1,-0.0045
전라남도,2015,중위연령,45.6,43.7,47.8,44.1,48,-0.6,-0.4,-0.2,-0.0132
전남 목포,2015,합계,239524,120500,119024,118711,117617,3196,1789,1407,0.0133
전남 목포,2015,0~4세,11264,5719,5545,5708,5524,32,11,21,0.0028
전남 목포,2015,5~9세,12483,6450,6033,6441,6025,17,9,8,0.0014
전남 목포,2015,10~14세,13497,6922,6575,6913,6570,14,9,5,0.001
전남 목포,2015,15~19세,16942,9009,7933,8997,7922,23,12,11,0.0014
전남 목포,2015,20~24세,15690,8778,6912,8610,6714,366,168,198,0.0233
전남 목포,2015,25~29세,11909,6065,5844,5733,5558,618,332,286,0.0519
전남 목포,2015,30~34세,16614,8800,7814,8501,7636,477,299,178,0.0287
전남 목포,2015,35~39세,18885,9852,9033,9579,8919,387,273,114,0.0205
전남 목포,2015,40~44세,20914,10939,9975,10700,9856,358,239,119,0.0171
전남 목포,2015,45~49세,19917,10342,9575,10196,9434,287,146,141,0.0144
전남 목포,2015,50~54세,19087,9436,9651,9323,9507,257,113,144,0.0135
전남 목포,2015,55~59세,18097,8957,9140,8871,9063,163,86,77,0.009
전남 목포,2015,60~64세,12897,6288,6609,6231,6552,114,57,57,0.0088
전남 목포,2015,65~69세,10715,5078,5637,5054,5608,53,24,29,0.0049
전남 목포,2015,70~74세,8686,3871,4815,3867,4806,13,4,9,0.0015
전남 목포,2015,75~79세,6233,2393,3840,2388,3834,11,5,6,0.0018
전남 목포,2015,80~84세,3451,1080,2371,1079,2370,2,1,1,0.0006
전남 목포,2015,85세이상,2243,521,1722,520,1719,4,1,3,0.0018
전남 목포,2015,85~89세,1631,409,1222,408,1219,4,1,3,0.0025
전남 목포,2015,90~94세,510,93,417,93,417,0,0,0,0
전남 목포,2015,95~99세,84,19,65,19,65,0,0,0,0
전남 목포,2015,100세이상,18,0,18,0,18,0,0,0,0
전남 목포,2015,15세미만,37244,19091,18153,19062,18119,63,29,34,0.0017
전남 목포,2015,15~64세,170952,88466,82486,86741,81161,3050,1725,1325,0.0178
전남 목포,2015,65세이상,31328,12943,18385,12908,18337,83,35,48,0.0026
전남 목포,2015,평균연령,39.7,38.4,41.1,38.4,41.1,0,0,0,0
전남 목포,2015,중위연령,40.6,39.3,42,39.4,42.1,-0.2,-0.1,-0.1,-0.0049
전남 여수,2015,합계,273761,139565,134196,136598,132754,4409,2967,1442,0.0161
전남 여수,2015,0~4세,12280,6206,6074,6201,6059,20,5,15,0.0016
전남 여수,2015,5~9세,12020,6173,5847,6164,5838,18,9,9,0.0015
전남 여수,2015,10~14세,13983,7335,6648,7328,6641,14,7,7,0.001
전남 여수,2015,15~19세,17100,9219,7881,9210,7872,18,9,9,0.0011
전남 여수,2015,20~24세,15112,8926,6186,8585,5993,534,341,193,0.0353
전남 여수,2015,25~29세,14237,7981,6256,7322,5958,957,659,298,0.0672
전남 여수,2015,30~34세,17812,9661,8151,9059,7935,818,602,216,0.0459
전남 여수,2015,35~39세,19116,10118,8998,9653,8860,603,465,138,0.0315
전남 여수,2015,40~44세,22105,11628,10477,11176,10353,576,452,124,0.0261
전남 여수,2015,45~49세,23319,12168,11151,11969,11004,346,199,147,0.0148
전남 여수,2015,50~54세,23434,11989,11445,11896,11305,233,93,140,0.0099
전남 여수,2015,55~59세,22634,11268,11366,11217,11294,123,51,72,0.0054
전남 여수,2015,60~64세,17546,8846,8700,8814,8661,71,32,39,0.004
전남 여수,2015,65~69세,14393,7111,7282,7087,7265,41,24,17,0.0028
전남 여수,2015,70~74세,11236,5017,6219,5009,6213,14,8,6,0.0012
전남 여수,2015,75~79세,8543,3463,5080,3455,5074,14,8,6,0.0016
전남 여수,2015,80~84세,5328,1703,3625,1702,3623,3,1,2,0.0006
전남 여수,2015,85세이상,3563,753,2810,751,2806,6,2,4,0.0017
전남 여수,2015,85~89세,2534,586,1948,585,1946,3,1,2,0.0012
전남 여수,2015,90~94세,844,146,698,145,696,3,1,2,0.0036
전남 여수,2015,95~99세,166,18,148,18,148,0,0,0,0
전남 여수,2015,100세이상,19,0,16,0,16,0,0,0,0
전남 여수,2015,15세미만,38283,19714,18569,19693,18538,52,21,31,0.0014
전남 여수,2015,15~64세,192415,101804,90611,98901,89235,4279,2903,1376,0.0222
전남 여수,2015,65세이상,43063,18047,25016,18004,24981,78,43,35,0.0018
전남 여수,2015,평균연령,42,40.5,43.6,40.6,43.7,-0.2,-0.1,-0.1,-0.0048
전남 여수,2015,중위연령,43.6,42,45.3,42.3,45.4,-0.4,-0.3,-0.1,-0.0092
전남 순천,2015,합계,265390,132329,133061,131450,131933,2007,879,1128,0.0076
전남 순천,2015,0~4세,11905,6085,5820,6072,5815,18,13,5,0.0015
전남 순천,2015,5~9세,13357,6928,6429,6923,6421,13,5,8,0.001
전남 순천,2015,10~14세,15498,8207,7291,8201,7287,10,6,4,0.0006
전남 순천,2015,15~19세,20114,10596,9518,10572,9501,41,24,17,0.002
전남 순천,2015,20~24세,18567,10239,8328,10138,8159,270,101,169,0.0145
전남 순천,2015,25~29세,13361,6976,6385,6794,6118,449,182,267,0.0336
전남 순천,2015,30~34세,16106,8107,7999,7960,7842,304,147,157,0.0189
전남 순천,2015,35~39세,18302,8921,9381,8833,9293,176,88,88,0.0096
전남 순천,2015,40~44세,22398,10977,11421,10901,11329,168,76,92,0.0075
전남 순천,2015,45~49세,24450,12194,12256,12130,12159,161,64,97,0.0066
전남 순천,2015,50~54세,23015,11776,11239,11719,11148,148,57,91,0.0064
전남 순천,2015,55~59세,19749,10010,9739,9961,9662,126,49,77,0.0064
전남 순천,2015,60~64세,13199,6744,6455,6710,6425,64,34,30,0.0048
전남 순천,2015,65~69세,10694,5275,5419,5259,5405,30,16,14,0.0028
전남 순천,2015,70~74세,8939,3895,5044,3890,5035,14,5,9,0.0016
전남 순천,2015,75~79세,7490,2934,4556,2928,4554,8,6,2,0.0011
전남 순천,2015,80~84세,4961,1611,3350,1607,3350,4,4,0,0.0008
전남 순천,2015,85세이상,3285,854,2431,852,2430,3,2,1,0.0009
전남 순천,2015,85~89세,2393,655,1738,653,1738,2,2,0,0.0008
전남 순천,2015,90~94세,736,177,559,177,558,1,0,1,0.0014
전남 순천,2015,95~99세,136,18,118,18,118,0,0,0,0
전남 순천,2015,100세이상,20,0,16,0,16,0,0,0,0
전남 순천,2015,15세미만,40760,21220,19540,21196,19523,41,24,17,0.001
전남 순천,2015,15~64세,189261,96540,92721,95718,91636,1907,822,1085,0.0101
전남 순천,2015,65세이상,35369,14569,20800,14536,20774,59,33,26,0.0017
전남 순천,2015,평균연령,39.9,38.6,41.3,38.6,41.3,0,0,0,0
전남 순천,2015,중위연령,41.4,40.1,42.4,40.1,42.5,-0.1,0,-0.1,-0.0024
전남 나주,2015,합계,92582,46188,46394,44768,45319,2495,1420,1075,0.0269
전남 나주,2015,0~4세,4108,2133,1975,2124,1969,15,9,6,0.0037
전남 나주,2015,5~9세,3372,1759,1613,1755,1607,10,4,6,0.003
전남 나주,2015,10~14세,3469,1809,1660,1805,1655,9,4,5,0.0026
전남 나주,2015,15~19세,5345,2701,2644,2661,2593,91,40,51,0.017
전남 나주,2015,20~24세,5391,2894,2497,2632,2263,496,262,234,0.092
전남 나주,2015,25~29세,4748,2486,2262,2204,2036,508,282,226,0.107
전남 나주,2015,30~34세,5757,3113,2644,2817,2509,431,296,135,0.0749
전남 나주,2015,35~39세,6091,3358,2733,3174,2639,278,184,94,0.0456
전남 나주,2015,40~44세,6249,3604,2645,3491,2573,185,113,72,0.0296
전남 나주,2015,45~49세,6380,3561,2819,3481,2731,168,80,88,0.0263
전남 나주,2015,50~54세,6862,3732,3130,3682,3068,112,50,62,0.0163
전남 나주,2015,55~59세,7397,3791,3606,3747,3559,91,44,47,0.0123
전남 나주,2015,60~64세,5855,2893,2962,2858,2939,58,35,23,0.0099
전남 나주,2015,65~69세,5446,2567,2879,2558,2868,20,9,11,0.0037
전남 나주,2015,70~74세,5751,2421,3330,2419,3323,9,2,7,0.0016
전남 나주,2015,75~79세,4974,1807,3167,1802,3164,8,5,3,0.0016
전남 나주,2015,80~84세,3224,1002,2222,1002,2219,3,0,3,0.0009
전남 나주,2015,85세이상,2163,557,1606,556,1604,3,1,2,0.0014
전남 나주,2015,85~89세,1585,413,1172,412,1171,2,1,1,0.0013
전남 나주,2015,90~94세,461,121,340,121,340,0,0,0,0
전남 나주,2015,95~99세,104,22,82,22,81,1,0,1,0.0096
전남 나주,2015,100세이상,13,0,12,0,12,0,0,0,0
전남 나주,2015,15세미만,10949,5701,5248,5684,5231,34,17,17,0.0031
전남 나주,2015,15~64세,60075,32133,27942,30747,26910,2418,1386,1032,0.0402
전남 나주,2015,65세이상,21558,8354,13204,8337,13178,43,17,26,0.002
전남 나주,2015,평균연령,45.2,43,47.4,43.3,47.7,-0.6,-0.3,-0.3,-0.0133
전남 나주,2015,중위연령,46.4,44,49.5,44.6,50.1,-1.2,-0.6,-0.6,-0.0259
전남 광양,2015,합계,144414,74195,70219,73315,69396,1703,880,823,0.0118
전남 광양,2015,0~4세,8347,4171,4176,4165,4167,15,6,9,0.0018
전남 광양,2015,5~9세,7568,3890,3678,3885,3668,15,5,10,0.002
전남 광양,2015,10~14세,8053,4179,3874,4175,3873,5,4,1,0.0006
전남 광양,2015,15~19세,10587,5583,5004,5579,4994,14,4,10,0.0013
전남 광양,2015,20~24세,8728,5118,3610,5009,3511,208,109,99,0.0238
전남 광양,2015,25~29세,7613,4152,3461,3970,3290,353,182,171,0.0464
전남 광양,2015,30~34세,10099,5313,4786,5172,4670,257,141,116,0.0254
전남 광양,2015,35~39세,10830,5518,5312,5416,5244,170,102,68,0.0157
전남 광양,2015,40~44세,12343,6143,6200,6058,6131,154,85,69,0.0125
전남 광양,2015,45~49세,15246,8145,7101,8069,7014,163,76,87,0.0107
전남 광양,2015,50~54세,12644,6881,5763,6805,5694,145,76,69,0.0115
전남 광양,2015,55~59세,10108,5335,4773,5294,4723,91,41,50,0.009
전남 광양,2015,60~64세,6498,3454,3044,3421,3005,72,33,39,0.0111
전남 광양,2015,65~69세,4720,2385,2335,2378,2322,20,7,13,0.0042
전남 광양,2015,70~74세,3729,1535,2194,1532,2185,12,3,9,0.0032
전남 광양,2015,75~79세,3475,1357,2118,1355,2117,3,2,1,0.0009
전남 광양,2015,80~84세,2280,694,1586,691,1586,3,3,0,0.0013
전남 광양,2015,85세이상,1546,342,1204,341,1202,3,1,2,0.0019
전남 광양,2015,85~89세,1125,267,858,266,856,3,1,2,0.0027
전남 광양,2015,90~94세,354,64,290,64,290,0,0,0,0
전남 광양,2015,95~99세,54,10,44,10,44,0,0,0,0
전남 광양,2015,100세이상,13,0,12,0,12,0,0,0,0
전남 광양,2015,15세미만,23968,12240,11728,12225,11708,35,15,20,0.0015
전남 광양,2015,15~64세,104696,55642,49054,54793,48276,1627,849,778,0.0155
전남 광양,2015,65세이상,15750,6313,9437,6297,9412,41,16,25,0.0026
전남 광양,2015,평균연령,38.7,37.7,39.7,37.7,39.8,-0.1,0,-0.1,-0.0026
전남 광양,2015,중위연령,40.2,39.2,41.2,39.3,41.2,-0.1,-0.1,0,-0.0025
경상북도,2015,합계,2680294,1351037,1329257,1314196,1308533,57565,36841,20724,0.0215
경상북도,2015,0~4세,112331,58027,54304,57781,54010,540,246,294,0.0048
경상북도,2015,5~9세,107840,56126,51714,55953,51543,344,173,171,0.0032
경상북도,2015,10~14세,116895,61628,55267,61536,55202,157,92,65,0.0013
경상북도,2015,15~19세,163791,88104,75687,87646,75186,959,458,501,0.0059
경상북도,2015,20~24세,171458,96526,74932,91410,71536,8512,5116,3396,0.0496
경상북도,2015,25~29세,149623,84374,65249,75703,60818,13102,8671,4431,0.0876
경상북도,2015,30~34세,174478,93893,80585,86261,77473,10744,7632,3112,0.0616
경상북도,2015,35~39세,179540,95089,84451,89938,82548,7054,5151,1903,0.0393
경상북도,2015,40~44세,203175,106270,96905,102848,95347,4980,3422,1558,0.0245
경상북도,2015,45~49세,216380,112189,104191,110054,102561,3765,2135,1630,0.0174
경상북도,2015,50~54세,224043,114892,109151,113333,107764,2946,1559,1387,0.0131
경상북도,2015,55~59세,220294,110636,109658,109567,108605,2122,1069,1053,0.0096
경상북도,2015,60~64세,171410,83454,87956,82818,87335,1257,636,621,0.0073
경상북도,2015,65~69세,132256,64277,67979,63989,67679,588,288,300,0.0044
경상북도,2015,70~74세,121150,51874,69276,51774,69145,231,100,131,0.0019
경상북도,2015,75~79세,106253,41089,65164,41034,65077,142,55,87,0.0013
경상북도,2015,80~84세,67358,22237,45121,22215,45084,59,22,37,0.0009
경상북도,2015,85세이상,42019,10352,31667,10336,31620,63,16,47,0.0015
경상북도,2015,85~89세,29890,7798,22092,7786,22065,39,12,27,0.0013
경상북도,2015,90~94세,9933,2188,7745,2186,7733,14,2,12,0.0014
경상북도,2015,95~99세,1970,337,1633,335,1626,9,2,7,0.0046
경상북도,2015,100세이상,226,29,197,29,196,1,0,1,0.0044
경상북도,2015,15세미만,337066,175781,161285,175270,160755,1041,511,530,0.0031
경상북도,2015,15~64세,1874192,985427,888765,949578,869173,55441,35849,19592,0.0296
경상북도,2015,65세이상,469036,189829,279207,189348,278605,1083,481,602,0.0023
경상북도,2015,평균연령,42.9,41.1,44.8,41.2,45,-0.3,-0.1,-0.2,-0.007
경상북도,2015,중위연령,44.1,42.1,46.2,42.6,46.5,-0.8,-0.5,-0.3,-0.0181
경북 포항,2015,합계,511804,259502,252302,255953,249992,5859,3549,2310,0.0114
경북 포항,2015,0~4세,23356,12154,11202,12114,11145,97,40,57,0.0042
경북 포항,2015,5~9세,22589,11716,10873,11680,10844,65,36,29,0.0029
경북 포항,2015,10~14세,24458,12984,11474,12971,11466,21,13,8,0.0009
경북 포항,2015,15~19세,32021,17256,14765,17220,14715,86,36,50,0.0027
경북 포항,2015,20~24세,30626,18018,12608,17583,12240,803,435,368,0.0262
경북 포항,2015,25~29세,27951,15582,12369,14832,11912,1207,750,457,0.0432
경북 포항,2015,30~34세,35434,18600,16834,17953,16469,1012,647,365,0.0286
경북 포항,2015,35~39세,36014,18521,17493,18009,17306,699,512,187,0.0194
경북 포항,2015,40~44세,41860,21060,20800,20659,20629,572,401,171,0.0137
경북 포항,2015,45~49세,45353,22923,22430,22682,22269,402,241,161,0.0089
경북 포항,2015,50~54세,46732,23241,23491,23076,23330,326,165,161,0.007
경북 포항,2015,55~59세,46441,22750,23691,22616,23565,260,134,126,0.0056
경북 포항,2015,60~64세,34243,17332,16911,17243,16819,181,89,92,0.0053
경북 포항,2015,65~69세,22637,11481,11156,11451,11117,69,30,39,0.003
경북 포항,2015,70~74세,17218,7774,9444,7763,9424,31,11,20,0.0018
경북 포항,2015,75~79세,12458,4859,7599,4853,7590,15,6,9,0.0012
경북 포항,2015,80~84세,7452,2230,5222,2229,5217,6,1,5,0.0008
경북 포항,2015,85세이상,4961,1021,3940,1019,3935,7,2,5,0.0014
경북 포항,2015,85~89세,3508,750,2758,748,2756,4,2,2,0.0011
경북 포항,2015,90~94세,1188,227,961,227,960,1,0,1,0.0008
경북 포항,2015,95~99세,245,42,203,42,201,2,0,2,0.0082
경북 포항,2015,100세이상,20,0,18,0,18,0,0,0,0
경북 포항,2015,15세미만,70403,36854,33549,36765,33455,183,89,94,0.0026
경북 포항,2015,15~64세,376675,195283,181392,191873,179254,5548,3410,2138,0.0147
경북 포항,2015,65세이상,64726,27365,37361,27315,37283,128,50,78,0.002
경북 포항,2015,평균연령,41.1,39.7,42.6,39.7,42.6,0,0,0,0
경북 포항,2015,중위연령,42.9,41.3,44.5,41.4,44.6,-0.2,-0.1,-0.1,-0.0047
경북 경주,2015,합계,262310,133092,129218,125470,125722,11118,7622,3496,0.0424
